id,account_number,type,currency,balance,status,opened_date
3bcc37c5-0b79-4c20-8806-cd507dab9b93,FXSF04299560549194,savings,USD,196609.96,active,2021-08-20
e1ab4baa-9c7b-4cae-893c-22e881b23d2b,CIWV83956164938522,checking,GBP,153150.58,active,2021-06-28
4adefa7e-74cd-4277-9a41-33b94f1282f7,EDTT56942200440280,savings,USD,468683.79,closed,2024-05-06
8032a081-0ffa-43b7-95fa-96b5cc48dbe2,GCHR78433502131775,checking,EUR,310084.53,active,2021-09-30
51d2a752-b447-45e9-9e64-06aad01b4e67,MBMP27557213261810,checking,USD,437813.86,active,2023-09-12
8eac3cac-15df-4c73-8136-3207f4db8106,XMOT95370043152748,checking,USD,111484.92,frozen,2024-09-16
8a082ca5-64b4-42b4-8f71-6ee5e30e24ff,MDKN56589497545538,savings,USD,52909.81,active,2021-06-08
6267f5b8-848a-47eb-8154-78601e1c8cbc,MIAC00010372559598,checking,USD,389552.24,frozen,2024-06-14
5b0c4e5d-6743-4f34-a8f2-8cdf1532e15b,MYSU78560964211796,checking,USD,384732.62,closed,2023-06-23
fbf53d13-7820-401e-9ec0-21c23971c6d6,OFZT44642053128287,checking,EUR,267081.53,active,2021-08-31
b2b475c3-c51d-4d75-89ad-f3b66fe52c55,RYVG48190026183906,checking,USD,214239.89,active,2022-01-21
5b33f1da-ab9e-45b5-969d-3dc5102afb18,AIIH14538610280960,savings,USD,183699.64,frozen,2023-10-04
d3560b68-7741-44e3-ad55-b93c39b3a9cf,NXEA36013677734499,savings,EUR,246324.32,frozen,2025-09-19
fc2a5d71-0396-4123-a990-605ffaf95ea3,ZHBN56871147545733,brokerage,USD,53128.15,active,2023-03-20
bf2d000f-19df-482d-87ff-ddabd643eb2a,SMVN57204203917563,checking,USD,55920.48,closed,2021-03-20
a1bf6530-7e60-40d0-82b0-33828e9e92bf,VXIB79100309407847,checking,USD,2779.14,active,2024-03-19
3ca71a12-9781-48f2-b9f2-abf5d5e580ac,QCHC01756483401384,savings,USD,485993.45,closed,2023-06-16
c53a8b58-2877-46e4-b99e-48b702abe115,ZKTZ08143960368943,brokerage,GBP,366222.17,closed,2022-02-17
25d2f572-6c1e-463f-9006-f1750bbb1c45,CUJF11296140797313,checking,USD,14460.69,frozen,2025-01-23
f62f04f6-a67c-40cb-b977-cee5c16cea3f,UOHW80771155486111,brokerage,GBP,442742.75,active,2025-04-20
e6f2bc8e-01fc-4aa9-8b5c-64ea5b6c75e4,ZTXM96354525630502,checking,GBP,314754.66,frozen,2024-12-20
ff8b0b0c-ccf4-485e-ad48-f0f37359049a,KQAS09160609623447,savings,USD,322175.55,active,2021-10-15
2980354f-5ceb-4057-9058-e4a4849f1f20,CWZS83421773910861,brokerage,GBP,135736.28,active,2023-05-10
ba20caea-749c-4f80-86bb-529bd6ec6732,KOJB48214558809275,savings,GBP,169422.82,frozen,2024-09-22
939fe5aa-231e-45bf-9ba2-901c212e760e,CAJH31024638551832,savings,USD,51592.36,active,2023-10-31
f10cb812-c4eb-4107-91ee-b51079ad8c88,LYII21974358136883,savings,GBP,212516.61,active,2024-04-05
77386560-dc62-448f-8ab0-f9a99aa97a42,OGYV85958863245470,savings,EUR,479329.5,active,2024-07-29
9d37aba4-dc76-4375-8fcf-9786c5a9b741,VYSB74322722670739,savings,USD,308092.65,active,2023-11-26
fb28481c-0d14-4ab3-bf90-accd450e8966,YQGA03701170334297,savings,USD,416876.84,active,2025-04-21
92a6996d-12af-4168-b018-31c33a922345,VWIT14526045006250,brokerage,USD,258213.74,frozen,2024-10-07
18dda5ae-c8e8-4724-8d71-94b59ce2dbe1,KYAF35907168316340,savings,USD,431387.81,active,2026-02-06
f755d022-276d-4d86-8af0-9755fd37c0bc,UIUS12877798485228,checking,USD,468163.33,active,2025-07-14
788b82d7-da92-457f-bb85-153b0887b059,IBAV44218359000878,savings,USD,229462.84,frozen,2024-04-05
52704a00-39ed-4239-be07-aaacb47c4e1f,PINI63631762959912,brokerage,EUR,206453.33,active,2023-01-25
90b98daa-a179-4e35-b7b0-dd1981fd4ff7,TPJU66653884140639,brokerage,EUR,212241.08,active,2022-06-14
a4012a18-ef7b-4e22-b0f0-0d873b1888f5,PVOS59289905093767,checking,EUR,306308.64,frozen,2022-01-14
c9fc95b7-a0c3-4bf5-905e-0ec222f00b5e,ZTFU26606502854250,checking,USD,50374.0,active,2024-03-20
f6ee65f2-c2df-429c-ba3c-94d1ea0a0632,NSBZ99969538553376,savings,USD,186762.77,active,2024-11-28
b59670d6-1e6c-478b-80cb-767fb4e023fc,IUGU42042127171496,savings,GBP,417124.39,active,2024-09-03
e43a8d0e-ae41-4bb9-a9b4-298a9d1c3573,GYTE92934726194355,brokerage,USD,261917.34,closed,2026-02-03
4edcd668-c1fb-4116-8cb5-26ef89b327a9,TWNR35101817531368,brokerage,USD,170748.08,active,2024-01-17
370124b4-b044-48c5-b835-8e8950b14948,VHCR37847757297610,brokerage,EUR,398058.66,active,2024-10-19
1a8a5ee2-178f-4b5c-bdb8-9fbfeed1c248,VIRF66526820655811,checking,EUR,390194.38,active,2023-11-11
8d947273-8f9e-4b7c-86dd-4604103925b2,QFKD30197505613225,brokerage,EUR,105879.58,active,2023-01-05
75317117-23be-4ac6-b8af-1ee57d8b9922,HEXH52365299875444,savings,USD,93467.44,active,2024-01-04
1a4c4234-279b-48c3-a7f6-31aa133ebe32,AFZM85358662860224,savings,EUR,244939.55,active,2025-09-12
83b313b0-beb0-4c77-847b-1d3ee2dc3bdd,OUNO80817785187537,brokerage,GBP,157578.64,closed,2025-01-19
e43912ab-db4b-491f-8ba5-47ae9e2d5048,XGTA95784546736130,brokerage,USD,189181.49,closed,2021-08-11
30bf903d-7b50-4a10-bb79-a4480884ce09,RCWX63732404344259,brokerage,USD,129506.71,active,2025-05-28
fe376d78-e46f-4c9e-98e9-d3941ef898f2,GEEK59648895392262,checking,USD,86503.46,active,2025-04-10
71a9cb14-0ce8-4285-91be-e61dfc2cb204,PHDZ33455493297472,brokerage,USD,365786.2,frozen,2024-04-17
d128b947-6fda-4420-b508-bfa978e987ad,LEKL19422363765102,brokerage,USD,421960.78,active,2024-06-17
db1067de-2daa-403c-8002-7998f8cecac0,WNTG07328924590151,brokerage,GBP,146545.95,active,2022-07-16
672ba98a-ca8b-41dd-997a-e0a9fd4fb749,EGUP97198319253219,checking,USD,473611.28,active,2022-05-17
c361d868-c88f-4c8d-b6b0-3be31a07d3c6,TRMH72464035502310,checking,EUR,153717.85,closed,2025-06-06
72b0f462-8bf0-4b9e-ab4c-ac7a27c1a26a,QYSA93970561049619,checking,EUR,97938.62,active,2021-04-18
a9940433-12a4-47cd-934c-209209e1f9e6,ADAF96180822995708,checking,USD,374956.93,closed,2024-05-19
f3e6ab5e-f730-4c6d-9ff2-2e996b4cea2a,BYSC49936196626571,brokerage,USD,291997.81,closed,2025-07-15
03845677-30a4-4117-aa82-28420994f6d3,BHNO25588625696939,brokerage,USD,8914.18,active,2022-08-26
fcfe751c-7f65-4b45-b4fc-bf2f1eb166a0,IHPT57374349037291,checking,USD,15688.37,active,2025-03-22
202e8ceb-ae45-4fbd-b0ac-608758938974,SKVC08649534361491,checking,EUR,248094.42,closed,2021-05-03
ef5c40ee-f95c-44ac-9162-0d454e52e71d,YYJU17421066725547,savings,GBP,127272.46,frozen,2021-05-31
d06a65c8-5e05-45d0-ac66-26c445cd6b58,HYBU73304260849467,savings,USD,283383.21,active,2024-10-22
48391905-d70f-4043-a59a-92dc4f6cbd37,MDVI00827842861082,checking,USD,71752.55,active,2025-03-27
c30aab87-e1c9-4168-8d8f-29f2468f5ec0,REGD21008678229015,savings,EUR,111097.23,active,2025-12-20
f56ef935-c8df-4a14-9d4e-40d9f2c30d14,FPFO48715375499102,brokerage,GBP,290670.78,active,2023-08-13
4e9821c3-9ca1-44ea-beb0-96ee46c2460e,YJCN21074635695621,savings,USD,487553.62,frozen,2023-10-24
5138a263-c647-44f3-84da-63555b4d94e6,FTEY73834413150121,savings,USD,31675.52,frozen,2023-01-13
623bf7e9-3e66-47a0-8706-faf4a4710c64,PNMM78655651109072,checking,GBP,82338.59,active,2021-11-04
3ee4e800-bbe7-415b-8f5d-5e7a77c81e3f,XTKP86565990644069,savings,USD,83405.51,active,2021-09-01
ac1e5d58-1b29-4e31-8c4f-a848cca7796f,JPWY60880712267227,savings,GBP,296453.97,active,2021-03-09
9c988afd-6f5e-4854-9f3b-fdbbc4c2112c,VAGB73342914476033,savings,USD,200673.45,closed,2025-04-20
ae7071d3-3924-45fb-81ed-800f7dd0b9d5,VIID94946399323930,savings,USD,245531.83,frozen,2024-05-07
9e644603-0c1b-4611-9361-d7e01c70b0c4,GKTP75471447267119,checking,USD,180826.11,frozen,2024-01-21
f946be77-5b50-4dd5-9558-a16855b6d10b,HPHZ02972383754611,brokerage,USD,429720.87,active,2021-05-13
dccfb582-e6e2-4ca6-93e6-d5fdcf4b3319,IPQV34883752533366,brokerage,EUR,285225.85,closed,2021-10-10
a4283b66-a5f6-4a1a-8e28-aa46e4cee516,IKKM76593052517919,brokerage,USD,260410.55,active,2023-02-24
75d02909-a6a6-4903-941a-759a36ffbf38,JCDZ85579094478839,checking,EUR,42911.41,active,2022-02-02
a89cfbac-ebb3-4a6e-9cb7-07cbb2d9295e,IMLJ28378549135107,checking,USD,48960.04,frozen,2025-03-24
64497e36-329a-46b3-96c8-6ea4c7b2309e,VCAH05540187043895,brokerage,EUR,198910.65,active,2022-09-16
e4fe6af0-c7ad-4419-814a-df42eabeb3a9,MMXJ93355436314818,savings,USD,225712.48,closed,2024-03-02
7cdd81de-0d4e-4426-90bf-5cc786b8b2b2,EDZI02650905177977,brokerage,EUR,137966.38,active,2025-12-04
f937e273-b4be-4e14-b59f-bb8ecc223f1c,MHAT37189233411811,brokerage,GBP,229713.93,frozen,2023-01-20
03661c79-331c-43e1-bffc-8697b3637cd3,SYFZ91477004678495,savings,USD,165851.49,active,2022-03-05
05d90d6a-2369-40ee-bce9-748e1b8a7889,PNEN70556052905220,brokerage,EUR,446593.68,frozen,2023-10-23
b6a5e9d7-7cf5-4fc7-bff2-d262833909f3,MEIL75742855425881,brokerage,USD,326723.04,active,2023-07-03
ce2c7ee2-c3a1-4d21-9c77-699e2f24b1b7,ZDKT19287426141625,brokerage,USD,62411.36,active,2022-06-11
66f56f74-bcda-4e65-9fdc-65764184ff55,JLJE96423105882832,savings,USD,244656.72,active,2021-09-14
ce13ae13-c6f2-4793-a497-a058829daf1e,XZQL39253884067915,savings,USD,145295.55,active,2023-05-19
3367b62f-3a20-40f7-b489-ef0a938b2775,ADXM38687073715502,savings,USD,479564.25,active,2022-06-11
f835bd53-2ada-4556-9668-c2878682e92f,IIAN16426639152610,brokerage,EUR,478219.04,closed,2023-02-04
2fe9f75c-648e-458d-8e46-3e0f609b89df,GFNX39715380751966,savings,USD,306703.19,closed,2024-05-11
31f615ce-062d-411a-8474-ddea58e7b810,CAUU22643824483956,checking,USD,18757.78,closed,2022-03-16
9d178f03-a6aa-4b83-a1d3-1c239a6e51b8,AUJE25882777079156,brokerage,GBP,297013.25,closed,2021-04-17
0d62a496-d5b9-4391-a9a8-f214c6377776,UXIU65573819658227,brokerage,USD,384672.56,active,2021-06-02
c94abf67-b108-4fd2-96d5-8ed1d3a16fc9,EVXC22604018062008,savings,USD,343142.63,active,2021-07-05
3c9a5bf0-ef49-4937-a441-53908d5f0d1c,LIGN85957519697811,brokerage,EUR,223606.86,active,2024-08-29
d0529d2c-2a05-49ad-9646-7beff742e2c2,TPGC23780184787327,checking,GBP,400232.95,active,2025-10-07
f99d4daf-bb36-489a-8d56-b89b458e1019,EPIX78794377860966,checking,USD,224223.67,frozen,2022-05-10
7ff23da6-6501-4a28-8f32-a96d20b972ea,VBKG30608802170165,checking,USD,267775.06,active,2021-05-31
7f7c32aa-bebd-4f7e-8d2c-c2db7fb51a3e,NSCO88045268649852,brokerage,GBP,54672.28,active,2024-05-19
22416ad9-fb8b-48cf-94d2-0d07342a33fd,LLYL21803565714413,savings,USD,58485.36,active,2022-04-20
a100960c-5554-4bab-b2f0-ea75606cb273,XWVF09252269019101,brokerage,EUR,378033.61,frozen,2023-09-14
8a6ae6ef-5a0a-4ec7-90ef-9cd32021830c,PIPP59767596382147,savings,USD,438652.63,closed,2024-08-29
e6c71225-a895-4742-893a-fe4080724c14,MMUU68427992563893,brokerage,EUR,425945.4,active,2022-03-09
b20b988e-d498-4abb-887e-dfc457cf5f54,UQKW11993057790026,savings,GBP,356737.3,closed,2023-03-10
199fb958-0e0b-455d-9ec9-5ec8d9774f1e,LOOK24672386326012,savings,EUR,428762.77,active,2023-03-09
9186c8bb-acd8-496c-b1de-536f0443696e,OWGS18779815538620,checking,GBP,375924.65,active,2024-02-13
c6992d77-3a8f-4c9b-aa11-82a7f51e486c,SJLK29551040480458,brokerage,USD,66136.43,active,2022-01-10
bc13ae67-4f16-4813-9e82-a98a6cd6688d,TXKU14801921515410,savings,USD,427592.93,active,2023-04-10
fcc5c59b-dca0-4445-995f-4efc737f3b65,CCAO31695111267544,brokerage,EUR,173428.61,active,2023-08-15
d2804866-8dbb-498c-a174-ae045d3b67b5,JISZ54938124905611,checking,EUR,463661.81,frozen,2024-06-24
4d5b509d-8d7c-4f74-b749-b21e4d7e7be1,THIB47566805512087,savings,USD,266373.22,active,2025-10-26
a11637df-b248-4174-a7ea-9a2d1e46a4d3,FEMR78902533619534,brokerage,GBP,62901.89,active,2024-12-25
809ef39d-4b37-462e-935e-f308b036803d,GSCC43379678782809,savings,USD,353052.99,active,2024-07-15
857088b9-0448-41c0-8f3b-34230b2ae3cf,SHJD92170519793279,brokerage,USD,119714.5,active,2023-07-01
2d9e0fa9-783f-4638-be9d-4c6de7e2843d,XOEO23248601556318,checking,USD,309418.6,closed,2023-10-21
9cfaf190-8b25-4eed-b8d2-63b7c1ce82e2,NKYJ80670091316009,savings,USD,421239.68,active,2022-07-10
b4643dc4-2d29-4b58-aba1-c956eabcbe45,UAJU63352662109920,checking,EUR,132655.81,active,2022-03-08
0b4bb56e-caa2-439a-a291-b7206eedef47,NMEB54973551866075,savings,USD,405292.1,frozen,2024-04-27
b7b67fb1-4f5e-4f59-ab30-8653a4b9b266,MHNW26735660363637,savings,GBP,80646.91,closed,2024-01-16
de964b75-1190-4808-b38a-6f2c41de543c,BMIR94650628652037,savings,USD,430580.27,active,2021-03-11
2ded146d-5d16-4766-805a-f07cc516ad4b,UWKZ19335220721643,savings,USD,425624.09,frozen,2025-05-19
07cc1c2b-2e04-48d0-85da-242186652a4d,DRSH77304586741896,checking,GBP,9985.01,closed,2022-01-27
a3740cb7-5bfb-4214-ae1f-ab2e8acf51e9,LZSS38965782107337,brokerage,USD,454612.15,active,2022-08-21
a05d29f0-1735-43f5-884e-bc08a83ef357,JNHH59158525653405,brokerage,USD,486568.97,frozen,2022-04-26
6004ae1c-8cff-4da3-ba16-3577d4ebba91,FRIH15705863331791,brokerage,EUR,473531.02,frozen,2023-03-06
643bfb19-cb96-4878-8375-c3cdf2cc991a,AGJG57341351730191,savings,GBP,324912.67,active,2025-11-10
17434645-e44d-412d-b745-fb1aca66e2ef,WIJT54049656898140,brokerage,USD,60849.38,closed,2023-12-16
9b002d61-9823-4d7b-8997-a4dddc9f87f9,RMXQ16221863086261,savings,USD,139325.61,active,2022-03-31
43715fd8-335e-4f89-89d2-86bfa2efc51a,UQJT61258573011502,checking,GBP,455549.24,active,2021-12-30
d212ccee-77df-44ec-bdd5-f4273ee7e110,RLWE57977928947438,savings,GBP,351942.85,active,2024-08-15
6a8fb154-f37a-4f20-af20-34d5bdf01a31,DTUJ43715372178429,savings,USD,396715.66,closed,2025-04-18
26fffbfa-ef0b-4404-9e4b-d7adfbe1c3bc,XNNI07674991593975,checking,USD,140208.32,active,2025-12-24
86120ff5-f512-4b37-a0dd-d220be52f8fa,JTYU23785106889694,brokerage,USD,214469.71,closed,2021-07-26
ada99f97-a9d8-40dc-b8fd-34fb8c5ec430,BIZG23626564456463,savings,USD,475458.24,active,2024-07-03
728e39b2-b1e2-476f-b93f-833e25640221,CKRS16024402947552,checking,USD,287749.96,active,2023-02-27
5cbe1f3b-4bb2-4585-a08e-741ccc991b97,WKBX37550192809258,checking,USD,98922.65,active,2024-07-25
69f8c802-dd8d-47e9-8f44-00bfc830c927,KMGV42100964808952,brokerage,USD,257237.0,active,2022-12-08
2d2574de-46ac-4407-b1e3-5636660e477c,SICK36528574092184,savings,EUR,225132.9,active,2024-08-24
0c70a328-d516-489a-a958-778571914932,SYAF93559877438851,checking,USD,55750.09,frozen,2024-10-19
27c5f954-6cad-4a82-8586-22d118c2bc5a,TVQH07102867735503,brokerage,USD,467375.36,frozen,2024-09-30
cd1fa238-ded9-4844-a2b3-a43462214f87,PLBU01567867200968,checking,EUR,497393.3,active,2024-12-05
6d7b43f5-8f1b-4e77-9993-1e828b21493d,HLQB63979977586962,brokerage,GBP,143065.51,active,2025-04-30
b03e3439-da4d-42e7-be02-703b9214d7fc,KXYH86751115709872,brokerage,EUR,426210.86,active,2023-04-13
bed668a7-312a-4d0b-9078-031f72fd3e47,DWUN30470319154921,checking,USD,297398.25,active,2025-11-26
8db63056-07de-4524-916c-be3ebcd95780,XEQQ15621874469524,checking,GBP,100676.4,active,2024-01-13
928f78ae-70a3-4567-ad5d-1693f68cba94,QZPO73162838848720,brokerage,USD,171799.34,active,2023-05-12
6fee69fb-d939-40c2-b4a8-89f352ef17eb,FYUY49605393601800,brokerage,USD,235002.48,closed,2023-08-23
ddedb62d-0d07-4f0b-a36c-7b10cae2370c,FRGV92104920260707,checking,USD,239717.7,closed,2021-07-11
2ff53029-62fb-421e-b9b4-15aa262d8a83,AYRA83490762722805,savings,USD,387123.05,active,2021-04-30
2ee0fab4-9776-4972-ae91-1bdc92c9509c,OICO96510028228521,checking,USD,300902.74,active,2024-08-11
094e9d5f-f845-4f6c-8808-ab9e1a14d835,LKWW55475946461667,savings,USD,131920.57,active,2024-07-05
796f8e77-2b85-4975-8756-4c14b2c910be,OGIQ23226958592268,brokerage,USD,262859.78,active,2024-05-16
d4ef51a8-cd38-4bea-b91d-8a5d87dad1f2,SIJJ62972901471823,checking,USD,446495.4,closed,2022-10-13
4cbcd45d-8930-4794-ba7d-b79c9ffdb066,ZSAG46761729028016,checking,EUR,416246.92,frozen,2022-08-13
c8c12007-917d-442a-bd68-69e74c4e68a2,AVDL80692401449459,brokerage,USD,446904.89,active,2023-03-07
61aa8534-a6b7-4d78-848c-3c154331755b,CIQT89789073880382,savings,USD,379804.7,active,2022-02-25
15f8c8e6-e7bc-429f-8836-b542dc1a670c,VJCJ51490599369813,brokerage,USD,314405.47,closed,2022-12-06
290e1bf6-8d4f-4d7c-9605-e644a7270fa9,IFPQ51603086352173,brokerage,EUR,218440.95,active,2024-08-20
a7f526f5-bd6f-4370-8152-0daba457328b,BQYA24651690520772,savings,USD,190244.22,frozen,2023-08-05
89f2dc65-30bb-4e22-a043-0dc06dae6590,WGSU05315408897008,brokerage,EUR,253930.94,closed,2025-12-13
bcd0ba5c-ffb0-4631-ba1a-6e6ce0b9f9c9,EARC16703059801753,brokerage,USD,74364.27,active,2025-12-26
b9b8698d-2c8f-4627-9b8e-3f7dd5552e36,BAVZ58584727712375,checking,EUR,210300.7,active,2025-07-25
f768508f-3a45-4fe2-821e-c7198384c07d,NLTR35050620748130,savings,USD,327760.78,active,2023-03-12
77ab0a8a-3188-4f7a-b1c1-baffb97f2112,TOED16189565350141,savings,USD,153637.79,active,2025-02-04
9386bb50-897e-4dfc-8a4e-062c791b3f20,EIJC30077725313846,savings,USD,100729.14,closed,2024-02-26
884e77fa-e0f0-41ec-bbbf-673c3e8d66ea,UATO43933170202099,savings,EUR,15159.47,closed,2024-08-31
da3a50e8-50e1-4a35-86dd-61926f18a61c,BQQR82151921223623,savings,USD,270596.35,active,2023-05-15
0e84bb64-ea06-428b-a2ae-90f59502f99b,FDQL61203716615989,savings,EUR,163154.91,active,2022-04-10
dbde0ed2-efe4-4c8b-8615-d8040d2b5d9e,XMPP74850715656963,checking,GBP,426606.68,closed,2025-02-24
f94a86e4-f0b2-4d05-ae41-56805f637c39,QUBH73350065123965,checking,GBP,475103.18,frozen,2023-08-15
aeed9d1e-2220-4ad4-b847-3d2ad870327a,ZLGG85303150503487,brokerage,EUR,157471.95,active,2022-11-24
b4fc17bb-b919-4845-8e38-b2a24f2d05cf,ICYG63328766932912,savings,USD,99864.62,frozen,2021-04-24
e097b70c-d06a-42ce-9f56-6766c752ce9d,NVFR19723729567621,checking,USD,251733.87,closed,2025-01-01
bcc6bff2-763a-4fe2-9d12-8495879e5fcd,JUEX91836118797962,checking,USD,79783.52,closed,2025-09-23
8dd2a8be-5fc4-451f-8c8b-3884b02e8461,VQJG87392128937594,checking,EUR,249316.51,active,2024-11-13
7a0303a7-b8a3-4bb8-851e-2d7ced39308e,BIFL32280404268244,checking,USD,470972.89,active,2023-04-06
840693b3-afb9-4e06-81f7-4713f7b74be3,DTGN83778886104541,checking,USD,276263.05,active,2023-08-04
3660acb9-4103-403b-8852-bd7c50287a26,MLKI53913763379392,checking,USD,121634.31,active,2023-08-22
927534c0-e024-4217-b074-c140867b01f2,QLMA73887160292078,savings,EUR,389315.54,active,2025-02-01
d0af1550-a816-4fe2-948c-25295d6a7755,ECUT57204230148663,brokerage,GBP,474719.86,active,2022-07-22
6a950b0a-0511-4090-a3c8-dc204bee93bd,NHXP30713848710795,checking,USD,60871.87,frozen,2022-10-30
afecc27d-0d9c-41b8-8af2-26ff1263b5d4,BMNQ18893797640688,checking,GBP,13362.88,frozen,2023-10-01
5a97ac74-d5b1-47c3-8d3c-88ee6dd336d6,SGZV77722577424178,checking,GBP,419806.44,active,2022-11-19
4b5593e5-061c-461f-91d2-4c03b6414fc7,LTSV25176511050077,checking,EUR,459924.94,active,2023-09-08
82f8b384-1a8f-42a3-b179-9efbbf0e50b4,DCXJ45800648427567,checking,USD,90637.58,active,2022-12-02
c781c41d-8b10-4fd3-8a66-05ded778d453,FZPN96034876766276,brokerage,USD,212533.09,closed,2022-03-01
7516e7fe-f8bf-4fa0-acfa-05b3a6881d1f,PERS41683197747627,checking,USD,272578.06,active,2024-08-03
45f739c6-8950-4f33-a000-f2e161a81cd9,YIEN69195641028794,checking,EUR,372997.42,frozen,2023-11-24
d0374051-9353-4837-a4b3-f591ffe008a5,AKZJ87785591870756,savings,USD,263161.72,frozen,2024-11-06
e4548f7b-d5d8-4d2c-8407-2836be298604,AJWO21982365888444,checking,USD,266494.47,frozen,2024-01-20
af4fd25c-4a29-4901-92df-11685439e13e,ZXIM63743347236278,brokerage,USD,422433.04,closed,2023-06-13
b3a1a624-baee-42d0-a708-f4145f5beaf9,YJTA72574102642213,checking,EUR,177623.19,active,2024-09-18
b1adc506-a82e-4e19-bbbb-1a5374cb08da,VRPY21440347181085,checking,USD,194735.29,active,2024-01-01
b3afde89-5c2a-4525-978c-8219e0c0987c,VFJU94564729586043,savings,GBP,308519.55,closed,2024-11-30
ba7c657a-54b0-4fd2-842b-65d231d43da3,WGCO00667987851200,savings,USD,81014.35,active,2024-10-17
21c87a07-fe61-4aed-8f37-b6893315e749,ZWED99963050601981,brokerage,USD,182050.76,active,2023-01-15
6d5db414-d672-4f8f-9195-998f8d94d7f3,RNLH99994903239232,brokerage,GBP,408449.46,active,2025-08-05
f08600b8-56af-41ce-b22c-4ac739bf56bb,NMZT66707944866900,checking,GBP,134969.45,active,2024-03-06
0e112cf1-8210-4a15-ba64-eb626bd44968,AVFJ15424409865022,checking,USD,280329.38,active,2025-01-10
e68246bc-e4de-4074-a340-498186e26995,AVKM77227497006093,brokerage,EUR,93603.01,frozen,2023-01-30
33edda14-3782-48ad-9248-d606049b9768,NMUU07779332383310,checking,USD,77020.56,frozen,2022-04-29
298a8cd6-d6ec-4ae7-8643-fdbc5cb09b51,BPZX75259232359886,brokerage,EUR,117993.78,closed,2024-10-28
7d2245f1-5bfb-42c9-8481-9c17b9280a69,SSCP17289682242754,savings,EUR,118256.94,active,2023-09-16
f1a87cdc-e0ed-4123-a817-b403db117dca,ITXK97795675503597,checking,USD,327067.0,closed,2022-12-04
21a19277-dfcc-42f9-a846-2c6621312ee0,HRJS88030932693207,savings,USD,105960.51,active,2023-12-06
d8467b79-2797-49fc-a111-67c9ba33d5dc,GNSY77745078202494,savings,USD,416456.93,frozen,2025-12-27
fa13438e-7f78-4d53-858a-5a94c7709247,SYAJ46795114695179,checking,USD,213199.49,active,2021-11-25
582e5fcd-ff3e-4705-8b3c-54848fdb54a3,AXEH15961998730932,checking,USD,143160.94,active,2025-04-13
3c3f2c4e-38e7-4c71-ad16-f4ac1dc7e512,MNFD41438772371538,brokerage,USD,149285.33,active,2024-02-28
433cbfdd-a9b7-4b09-8847-92fe5d427c10,YOLH51825072217696,checking,USD,232850.06,active,2024-10-25
1aabb24f-b9b1-4bb3-82ab-8463339dad99,FIUE11648059764425,savings,USD,140403.01,closed,2022-04-25
1757f134-5598-4663-8af9-89d6aff766c0,QFWU90243202011228,savings,GBP,332972.82,active,2023-11-12
fe0bbd0c-2b40-4af3-80e0-053a71d5b214,EIKM73840892137339,checking,USD,66625.04,active,2023-02-14
7fd63506-719a-4ad4-b807-65fa77e7ad1e,XIGV91753057551142,brokerage,GBP,224952.56,active,2024-12-22
e7d196c1-e27b-422a-a056-7a3b7cc1b699,MCAO99510183924120,checking,USD,5249.53,active,2021-08-01
bc7c2147-d2dd-4a8f-a9ab-b2b3b48ef01a,MNTU05396650745470,brokerage,GBP,346127.27,active,2023-12-16
09118ded-342f-4b6a-85d5-cd0ea2126584,VCSB22245456633303,brokerage,USD,126154.04,active,2022-04-13
403ce78a-38d0-4571-bd5e-c43fe41a4bca,YNQN83411033272106,brokerage,USD,34785.08,closed,2022-11-11
34b9c038-dabc-49cd-82bb-6ba58bd6bddf,GPZT64768913874224,brokerage,EUR,438357.52,closed,2024-02-02
b26d1a58-dacc-4872-99c8-6f9bdbf6422c,SMTI85331489993829,brokerage,USD,257596.43,active,2021-09-08
681885df-a8b1-4315-8d36-4f909f692461,HECM93136779767448,checking,USD,53351.04,active,2021-05-31
1f2ac6fb-67c1-4810-b656-f2a7e02d1bba,FCPZ90324025703907,savings,USD,163958.78,closed,2022-11-15
67a899fb-8ed5-4bc7-ae58-995a471ace85,BZBZ74887714528078,checking,GBP,363282.54,frozen,2024-04-16
b44b2dce-1333-4b4b-8fc6-f880de7df000,VVRF39120144858236,savings,USD,16679.21,active,2023-09-21
b2f1f54a-3267-427c-8b97-02782eaacb99,WWHV45650914768741,checking,EUR,166214.61,closed,2024-01-05
ef2ef09a-9bc3-4a3d-a2f5-a8e1ca4019c4,MZWG64852792875778,savings,USD,276231.59,closed,2024-12-13
08d73069-ce96-46f4-8eb6-9311bad653f4,QOUE26587835759745,savings,GBP,434262.96,frozen,2022-11-11
7dd0b1d1-b5fc-48e6-bef2-5aab6e37f2fa,YYTY12197830461035,savings,EUR,491445.55,active,2025-12-13
b6eddfa3-c142-4875-b452-546ed2282b88,CQIC93565557659725,checking,EUR,275775.89,frozen,2023-03-02
55729c7b-6c39-4717-9373-136102b0196c,FJSO59024751184157,savings,USD,333246.99,frozen,2024-07-08
7fe84eaa-b0b1-465f-ab00-55ff934b4e7e,EDXY07420645713040,savings,GBP,323668.15,active,2025-11-11
072ae996-ad05-41a1-9ae6-29681fd0359f,KOLN17104326159592,checking,GBP,297459.22,active,2025-01-10
98ec013d-4e71-47d8-8e28-8fc5da4ebff3,VMLE11300329860592,checking,GBP,298021.99,closed,2025-09-18
9c762b8f-117c-4aef-b169-e1c043297eb9,MBXA33774263098384,brokerage,EUR,262546.47,active,2021-04-08
